"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"NY","2","NY1401-0098","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0098'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0098'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Minor Tribs to Delaware River","RIVER","10.5","MILES","STREAM/CREEK/RIVER","selected/smaller tribs from Minisink Ford to Tusten","-","-","-","Y","Y","N","-"
"NY","2","NY1403-0053","2014","<a href=""JavaScript: newWindow = report305b('NY1403-0053'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1403-0053'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Trout Brook and tribs","RIVER","33.1","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1403-0056","2014","<a href=""JavaScript: newWindow = report305b('NY1403-0056'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1403-0056'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Mud Pond","FRESHWATER LAKE","20.8","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1701-0202","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0202'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0202'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","East Bay","ESTUARY","4.750486","SQUARE MILES","BAY/ESTUARY","entire bay, as described below","-","-","-","Y","Y","Y","-"
"NY","2","NY1501-0048","2014","<a href=""JavaScript: newWindow = report305b('NY1501-0048'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1501-0048'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Mountain Lake","FRESHWATER LAKE","6.3","ACRES","LAKE/RESERVOIR/POND","entire stream","-","-","-","Y","Y","N","-"
"NY","2","NY1402-0009","2014","<a href=""JavaScript: newWindow = report305b('NY1402-0009'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1402-0009'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Neversink Reservoir","FRESHWATER LAKE","1468.8","ACRES","LAKE/RESERVOIR/POND","entire reservoir","-","-","-","Y","Y","Y","-"
"NY","2","NY1404-0024","2014","<a href=""JavaScript: newWindow = report305b('NY1404-0024'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1404-0024'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Russell Lake","FRESHWATER LAKE","20","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1404-0028","2014","<a href=""JavaScript: newWindow = report305b('NY1404-0028'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1404-0028'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Silver Lake","FRESHWATER LAKE","26.2","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1402-0025","2014","<a href=""JavaScript: newWindow = report305b('NY1402-0025'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1402-0025'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Trib to Neversink/Port Jervis W.Supply","RIVER","5.9","MILES","STREAM/CREEK/RIVER","stream and tribs above Reservoir 1 (P3)","-","-","-","Y","Y","N","-"
"NY","2","NY1402-0030","2014","<a href=""JavaScript: newWindow = report305b('NY1402-0030'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1402-0030'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Walls Pond","FRESHWATER LAKE","12.7","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1601-0020","2014","<a href=""JavaScript: newWindow = report305b('NY1601-0020'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1601-0020'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Jones Pond","FRESHWATER LAKE","10.4","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1401-0031","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0031'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0031'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Burnt Lake","FRESHWATER LAKE","44.6","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1402-0038","2014","<a href=""JavaScript: newWindow = report305b('NY1402-0038'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1402-0038'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Mastens Lake","FRESHWATER LAKE","101.8","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1404-0040","2014","<a href=""JavaScript: newWindow = report305b('NY1404-0040'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1404-0040'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Marsh Creek and tribs","RIVER","13.8","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1404-0046","2014","<a href=""JavaScript: newWindow = report305b('NY1404-0046'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1404-0046'); newWindow.focus()"">Map Assessed Water</a>","GOOD","East Branch Cold Spring and tribs","RIVER","24.8","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1404-0051","2014","<a href=""JavaScript: newWindow = report305b('NY1404-0051'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1404-0051'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Loomis Creek, Upper, and tribs","RIVER","15.8","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1404-0056","2014","<a href=""JavaScript: newWindow = report305b('NY1404-0056'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1404-0056'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Minor Tribs to West Branch Delaware","RIVER","52.7","MILES","STREAM/CREEK/RIVER","selected/smaller tribs from Beerston to Hawleys","-","-","-","Y","Y","N","-"
"NY","2","NY1404-0058","2014","<a href=""JavaScript: newWindow = report305b('NY1404-0058'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1404-0058'); newWindow.focus()"">Map Assessed Water</a>","GOOD","West Brook, Main Stem","RIVER","6.6","MILES","STREAM/CREEK/RIVER","from mouth to trib -4","-","-","-","Y","Y","Y","-"
"NY","2","NY1701-0008","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0008'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0008'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Coney Island Creek","ESTUARY",".036562","SQUARE MILES","BAY/ESTUARY","entire estuary/stream","-","-","-","Y","Y","Y","-"
"NY","2","NY1401-0049","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0049'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0049'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Indian Field Pond","FRESHWATER LAKE","81.9","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1402-0053","2014","<a href=""JavaScript: newWindow = report305b('NY1402-0053'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1402-0053'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Lotus/Bailey Lake","FRESHWATER LAKE","66.4","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1402-0057","2014","<a href=""JavaScript: newWindow = report305b('NY1402-0057'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1402-0057'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Loch Sheldrake/Sheldrake Pond","FRESHWATER LAKE","64.4","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY1402-0061","2014","<a href=""JavaScript: newWindow = report305b('NY1402-0061'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1402-0061'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Wohl Lake","FRESHWATER LAKE","7.6","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1701-0002","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0002'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0002'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Raritan Bay (Class SA)","ESTUARY","9.743787","SQUARE MILES","BAY/ESTUARY","portion of bay, as described below","-","-","-","Y","Y","Y","-"
"NY","2","NY1401-0061","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0061'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0061'); newWindow.focus()"">Map Assessed Water</a>","GOOD","West Branch Mongaup and tribs","RIVER","26.7","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1403-0003","2014","<a href=""JavaScript: newWindow = report305b('NY1403-0003'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1403-0003'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Cadosia Creek and Tribs","RIVER","34.4","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1401-0073","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0073'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0073'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Swinging Bridge Reservoir Tributaries","RIVER","12.3","MILES","STREAM/CREEK/RIVER","entire length of selected tribs to Swinging Bridge Res","-","-","-","Y","Y","N","-"
"NY","2","NY1403-0023","2014","<a href=""JavaScript: newWindow = report305b('NY1403-0023'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1403-0023'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Beaver Kill, Upper, and tribs","RIVER","49.9","MILES","STREAM/CREEK/RIVER","stream and tribs above Turnwood","-","-","-","Y","Y","Y","-"
"NY","2","NY1403-0026","2014","<a href=""JavaScript: newWindow = report305b('NY1403-0026'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1403-0026'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Willowemoc Creek, Upper, and tribs","RIVER","67.1","MILES","STREAM/CREEK/RIVER","stream and tribs above Debruce","-","-","-","Y","Y","Y","-"
"NY","2","NY1403-0029","2014","<a href=""JavaScript: newWindow = report305b('NY1403-0029'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1403-0029'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Cattail Brook and tribs","RIVER","13.9","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","N","-"
"NY","2","NY1404-0079","2014","<a href=""JavaScript: newWindow = report305b('NY1404-0079'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1404-0079'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Falls Creek and tribs","RIVER","12.7","MILES","STREAM/CREEK/RIVER","entire stream and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1401-0082","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0082'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0082'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Halfway Brook, Upper, and tribs","RIVER","20.1","MILES","STREAM/CREEK/RIVER","stream and tribs above Sidwell Lake","-","-","-","Y","Y","N","-"
"NY","2","NY1401-0084","2014","<a href=""JavaScript: newWindow = report305b('NY1401-0084'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1401-0084'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Blind Pond","FRESHWATER LAKE","41.7","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1403-0032","2014","<a href=""JavaScript: newWindow = report305b('NY1403-0032'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1403-0032'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Cranberry Pond","FRESHWATER LAKE","19.2","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1701-0159","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0159'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0159'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Wantagh Pond","FRESHWATER LAKE","32.2","ACRES","LAKE/RESERVOIR/POND","entire pond","-","-","-","Y","Y","Y","-"
"NY","2","NY1701-0330","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0330'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0330'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Dunton Lake","FRESHWATER LAKE","15.9","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1701-0031","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0031'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0031'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Lake Montauk","ESTUARY","1.686725","SQUARE MILES","BAY/ESTUARY","entire tidal waterbody","-","-","-","Y","Y","Y","-"
"NY","2","NY1701-0166","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0166'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0166'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Napeague Harbor and tidal tribs","ESTUARY","1.36438","SQUARE MILES","BAY/ESTUARY","entire harbor and tidal tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1701-0228","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0228'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0228'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Dam Pond","ESTUARY",".081562","SQUARE MILES","BAY/ESTUARY","entire tidal waterbody","-","-","-","Y","Y","Y","-"
"NY","2","NY1701-0340","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0340'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0340'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Lower/Upper Winganhauppauge, Knapp Lakes","FRESHWATER LAKE","31.7","ACRES","LAKE/RESERVOIR/POND","total area of all three lakes","-","-","-","Y","Y","N","-"
"NY","2","NY1701-0342","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0342'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0342'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Cascade Lake","FRESHWATER LAKE","8.2","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY1701-0034","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0034'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0034'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Mecox Bay and tribs","ESTUARY","1.667975","SQUARE MILES","BAY/ESTUARY","entire bay and selected/smaller tidal tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1701-0036","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0036'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0036'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Three Mile Harbor","ESTUARY","1.600474","SQUARE MILES","BAY/ESTUARY","entire harbor","-","-","-","Y","Y","Y","-"
"NY","2","NY1701-0169","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0169'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0169'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Oyster Pond/Lake Munchogue","ESTUARY",".187188","SQUARE MILES","BAY/ESTUARY","entire tidal waterbody","-","-","-","Y","Y","Y","-"
"NY","2","NY1701-0237","2014","<a href=""JavaScript: newWindow = report305b('NY1701-0237'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1701-0237'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Noyack Creek and tidal tribs","ESTUARY",".144219","SQUARE MILES","BAY/ESTUARY","entire tidal reach and tribs","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0029","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0029'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0029'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Little Neck Bay","ESTUARY","2.486728","SQUARE MILES","BAY/ESTUARY","entire bay, as described below","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0152","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0152'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0152'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Beaver Lake","FRESHWATER LAKE","63.6","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","Y","-"
"NY","2","NY1702-0229","2014","<a href=""JavaScript: newWindow = report305b('NY1702-0229'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY1702-0229'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Centerport Harbor","ESTUARY",".57297","SQUARE MILES","BAY/ESTUARY","entire harbor","-","-","-","Y","Y","Y","-"
"NY","2","NY0801-0439","2014","<a href=""JavaScript: newWindow = report305b('NY0801-0439'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0801-0439'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Chub Pond","FRESHWATER LAKE","79.8","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY0801-0440","2014","<a href=""JavaScript: newWindow = report305b('NY0801-0440'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0801-0440'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Sand Lake","FRESHWATER LAKE","312.5","ACRES","LAKE/RESERVOIR/POND","entire lake","-","-","-","Y","Y","N","-"
"NY","2","NY0801-0442","2014","<a href=""JavaScript: newWindow = report305b('NY0801-0442'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('NY0801-0442'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Minor Tribs to Kayuta Lake","RIVER","48.5","MILES","STREAM/CREEK/RIVER","total length of select tribs to the lake","-","-","-","Y","Y","N","-"
