"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"AZ","9","AZ15020001-017B_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15020001-017B_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15020001-017B_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Nutrioso Creek, from NELSON RESERVOIR SPILLWAY to PICNIC CR","STREAM","13.5","MILES","STREAM/CREEK/RIVER","HUC: 15020001","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15020001-018_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15020001-018_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Coyote Creek, from NM State Line to LITTLE COLORADO RIVER","STREAM","29","MILES","STREAM/CREEK/RIVER","HUC: 15020001","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15020001-020_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15020001-020_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Morrison Creek, from Headwaters to MAMIE CREEK","STREAM","4.1","MILES","STREAM/CREEK/RIVER","HUC: 15020001","-","-","-","Y","Y","N","-"
"AZ","9","AZ15020001-025_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15020001-025_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Riggs Creek, from Headwaters to NUTRIOSO CREEK","STREAM","7.8","MILES","STREAM/CREEK/RIVER","HUC: 15020001","-","-","-","Y","Y","N","-"
"AZ","9","AZ15020001-026_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15020001-026_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15020001-026_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Rudd Creek, from Headwaters to NUTRIOSO CREEK","STREAM","10.6","MILES","STREAM/CREEK/RIVER","HUC: 15020001","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15030202-012_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030202-012_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Francis Creek, from Headwaters to BURRO CREEK","STREAM","23.8","MILES","STREAM/CREEK/RIVER","HUC: 15030202","-","-","-","Y","Y","N","-"
"AZ","9","AZ15030202-163_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030202-163_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15030202-163_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Butte Creek, from Headwaters to BOULDER CREEK","STREAM","2.8","MILES","STREAM/CREEK/RIVER","HUC: 15030202","-","-","-","Y","Y","N","-"
"AZ","9","AZ15030203-017_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030203-017_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Skull Valley Wash, from Headwaters to KIRKLAND CREEK","STREAM","19.9","MILES","STREAM/CREEK/RIVER","HUC: 15030203","-","-","-","Y","Y","N","-"
"AZ","9","AZ15030203-027_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030203-027_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15030203-027_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Bridle Creek, from Headwaters to SANTA MARIA RIVER","STREAM","25.8","MILES","STREAM/CREEK/RIVER","HUC: 15030203","-","-","-","Y","Y","N","-"
"AZ","9","AZ15030203-032A_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030203-032A_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15030203-032A_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Copper Basin Wash, from Headwaters to TRIB @342811/1123533","STREAM","4.6","MILES","STREAM/CREEK/RIVER","HUC: 15030203","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15030203-044_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030203-044_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Unnamed trib to Finch Wash, from HEADWATERS to FINCH WASH","STREAM",".5","MILES","STREAM/CREEK/RIVER","HUC: 15030203","-","-","-","Y","Y","N","-"
"AZ","9","AZ15030203-045_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030203-045_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","trib of trib to Copper Basin Wash, from HW to 342909/1123520","STREAM",".5","MILES","STREAM/CREEK/RIVER","HUC: 15030203","-","-","-","Y","Y","N","-"
"AZ","9","AZ15030203-4291_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030203-4291_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Unnamed trib to Copper Basin Wash, from HW to COPPER BASIN W","STREAM","1.2","MILES","STREAM/CREEK/RIVER","HUC: 15030203","-","-","-","Y","Y","N","-"
"AZ","9","AZ15030204-001_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030204-001_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15030204-001_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Bill Williams River, from POINT B UNNAMED TRIB to COLORADO R","STREAM","17.5","MILES","STREAM/CREEK/RIVER","HUC: 15030204","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15030204-003_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15030204-003_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15030204-003_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Bill Williams River, from Alamo Lake to CASTANEDA WASH","STREAM","35.9","MILES","STREAM/CREEK/RIVER","HUC: 15030204","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040002-001_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040002-001_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040002-001_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Gila River, from LINDEN CREEK to SAN FRANCISCO RIVER","STREAM","15.2","MILES","STREAM/CREEK/RIVER","HUC: 15040002","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040002-002_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040002-002_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040002-002_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Gila River, from Apache Creek to COTTONWOOD CREEK","STREAM","6.4","MILES","STREAM/CREEK/RIVER","HUC: 15040002","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040002-004_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040002-004_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040002-004_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Gila River, from NM BORDER to BELOW CONFL WITH BITTER CREEK","STREAM","16.3","MILES","STREAM/CREEK/RIVER","HUC: 15040002","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-001_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-001_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-001_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","San Francisco River, from Limestone Gulch to GILA RIVER","STREAM","12.8","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-003_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-003_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-003_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","San Francisco River, from Blue River to LIMESTONE GULCH","STREAM","18.7","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-004_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-004_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-004_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","San Francisco River, from NM BORDER to BLUE RIVER","STREAM","20.9","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-023_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-023_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-023_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","San Francisco River, from Headwaters to NM STATE LINE -","STREAM","13.1","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-025B_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-025B_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-025B_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Blue River, from Strayhorse Creek to SAN FRANCISCO RIVER","STREAM","25.4","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-026_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-026_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-026_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Blue River, from NM State Line to KP CREEK","STREAM","21.4","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-029_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-029_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-029_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","K P Creek, from HEADWATERS to BLUE RIVER","STREAM","12.1","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","N","-"
"AZ","9","AZ15040004-040_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-040_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-040_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Coleman Creek, from Headwaters to CAMPBELL BLUE CREEK","STREAM","7.3","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-060_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-060_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040004-060_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Turkey Creek, from Headwaters to CAMPBELL BLUE CREEK","STREAM","4.7","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040004-500_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040004-500_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Lanphier Canyon, from HEADWATERS to BLUE RIVER","STREAM","7","MILES","STREAM/CREEK/RIVER","HUC: 15040004","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040005-012_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-012_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Gila River, from HUNSACKER WASH to TRIB @ 330538/1100344","STREAM","9.2","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","N","-"
"AZ","9","AZ15040005-014_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-014_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040005-014_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Gila River, from Peck Wash to HUNSACKER WASH","STREAM","4.9","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","N","-"
"AZ","9","AZ15040005-017_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-017_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Gila River, from DIVERSION DAM to WATSON WASH","STREAM","7","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","N","-"
"AZ","9","AZ15040005-020_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-020_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Gila River, from Yuma Wash to JUST WEST OF SAN SIMON CREEK","STREAM","7.8","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","N","-"
"AZ","9","AZ15040005-022_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-022_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040005-022_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Gila River, from Bonita Creek to YUMA WASH","STREAM","5.8","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040005-025_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-025_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040005-025_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Eagle Creek, from Sheep Wash to GILA RIVER","STREAM","41.8","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040005-028A_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-028A_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040005-028A_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Eagle Creek, from Headwaters to UNNAMED TRIB @332232/1092943","STREAM","11.8","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040005-030_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-030_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040005-030_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Bonita Creek, from SAN CARLOS RES. BOUNDARY to GILA RIVER","STREAM","14.6","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040005-988A_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040005-988A_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040005-988A_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","Frye Canyon Creek, from Headwaters to FRY MESA RESERVOIR","STREAM","5","MILES","STREAM/CREEK/RIVER","HUC: 15040005","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040006-837A_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040006-837A_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","East Turkey Creek, from Headwaters to TRIB @ 315822/1091220","STREAM","7.8","MILES","STREAM/CREEK/RIVER","HUC: 15040006","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040006-849_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040006-849_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cave Creek South Fork, from Headwaters to CAVE CREEK","STREAM","8.1","MILES","STREAM/CREEK/RIVER","HUC: 15040006","-","-","-","Y","Y","N","-"
"AZ","9","AZ15040006-852A_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040006-852A_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15040006-852A_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Cave Creek, from Headwaters to SOUTH FORK CAVE CREEK","STREAM","7.5","MILES","STREAM/CREEK/RIVER","HUC: 15040006","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15040006-862_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15040006-862_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cima Creek, from Headwaters to CAVE CREEK","STREAM","3.1","MILES","STREAM/CREEK/RIVER","HUC: 15040006","-","-","-","Y","Y","N","-"
"AZ","9","AZ15050100-008_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15050100-008_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15050100-008_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Gila River, from San Pedro River to MINERAL CREEK","STREAM","19.8","MILES","STREAM/CREEK/RIVER","HUC: 15050100","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15060202-016_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-016_00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Oak Creek, from Spring Creek to VERDE RIVER","STREAM","12.7","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15060202-017_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-017_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15060202-017_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Oak Creek, from Dry Creek to SPRING CREEK","STREAM","10","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15060202-018A_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-018A_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15060202-018A_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Oak Creek, from West Fork Oak Creek to TRIB @ 345709/1114517","STREAM","5","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15060202-018B_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-018B_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15060202-018B_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Oak Creek, from UNNAMED TRIBUTARY to MANZANITA CAMPGROUND","STREAM","1.5","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15060202-018C_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-018C_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15060202-018C_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Oak Creek, from Manzanita Campground to DRY CREEK","STREAM","20","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15060202-019_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-019_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15060202-019_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Oak Creek, from HEADWATERS to WEST FORK OAK CREEK","STREAM","7.4","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15060202-020_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-020_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15060202-020_00'); newWindow.focus()"">Map Assessed Water</a>","GOOD","West Fork Oak Creek, from Headwaters to OAK CREEK","STREAM","15.8","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15060202-021_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-021_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15060202-021_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Dry Creek, from Headwaters to SEDONA VENTURES WWPT","STREAM","22.7","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","N","-"
"AZ","9","AZ15060202-022_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15060202-022_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15060202-022_00'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Spring Creek, from Coffee Creek to OAK CREEK","STREAM","6.4","MILES","STREAM/CREEK/RIVER","HUC: 15060202","-","-","-","Y","Y","Y","-"
"AZ","9","AZ15050100-009_00","2014","<a href=""JavaScript: newWindow = report305b('AZ15050100-009_00'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('AZ15050100-009_00'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","Gila River, from Dripping Spring Wash to SAN PEDRO RIVER","STREAM","11","MILES","STREAM/CREEK/RIVER","HUC: 15050100","-","-","-","Y","Y","N","-"
